eben,228
Koeln,227
jeden,227
moechte,227
daran,226
nehmen,226
schoen,225
Mrd,224
Teil,223
Antisemitismus,223
eigenen,222
gestern,221
Denn,221
Kraft,220
soziale,220
findet,220
Zu,219
halten,218
Investitionen,218
Bitte,218
Unsere,217
falsch,217
ganze,216
Polizei,216
lesen,216
Geht,216
Bund,215
Mal,215
darueber,214
Opfer,214
Einsatz,214
meinen,214
you,214
politische,213
moeglich,213
schnell,213
Lage,213
Keine,213
wuensche,212
Wahlkampf,212
Milliarden,212
sei,212
Tweet,212
Herr,212
gegenueber,211
gesagt,211
all,209
on,209
Vertrauen,209
fast,209
9,209
Ach,209
deutschen,207
schuetzen,206
zwei,206
Noch,205
Gerechtigkeit,205
NoAFD,205
ihm,204
Sicherheit,204
stellt,204
Scholz,204
Dafuer,203
stimmt,202
bekommen,202
bisher,202
2018,202
it,202
Ort,201
Wochen,201
Alle,201
Mehrheit,200
ernst,200
Soeder,200
stark,198
einmal,198
f,198
politischen,197
Artikel,197
voellig,197
Zum,197
Geschichte,196
Weil,196
sogar,196
Rechtsstaat,195
darauf,195
unserem,194
Lieber,194
Ueber,193
Kein,193
noafd,193
Deshalb,192
Rechte,192
Aus,192
meinem,192
gab,191
Mann,191
diskutieren,191
Gerade,190
Groko,189
jemand,189
Freue,188
waehlen,188
Landwirtschaft,188
12,187
aendern,187
Grundgesetz,186
setzen,186
Ihre,186
2021,186
oft,186
seinen,186
Viel,185
ueberall,185
11,185
schaffen,184
50,184
leben,184
Kosten,184
Sachen,184
Russland,183
Druck,183
guten,183
zB,183
Sache,183
Regeln,183
vergessen,182
laengst,182
jeder,182
Damit,182
Parteien,182
jede,182
Schritt,182
v,181
weitere,181
fehlt,181
noetig,181
Laender,180
Macht,180
echt,180
Wort,180
Jamaika,180
Deswegen,179
Sanktionen,178
Den,178
Bahn,178
offenbar,178
Bundestages,178
deutsche,177
raus,177
Doch,177
Gesundheit,176
kaempfen,175
Haltung,175
sonst,175
Co,174
ihnen,173
genug,173
tut,173
via,173
Beitrag,173
8,173
Hetze,173
Deutschen,173
NoAfD,173
Iran,173
Nachricht,172
Maenner,172
Stimmt,172
weg,172
Staat,171
Ziel,171
Glyphosat,171
finden,170
besonders,170
Blick,170
Ihnen,170
bald,170
bringen,169
Nazis,169
n,169
recht,169
Viele,169
Coronakrise,169
Heimat,167
Strasse,167
gespannt,167
fordert,167
ersten,166
welche,166
arbeiten,166
Initiative,166
erste,166
Probleme,166
trotzdem,166
Urteil,165
Platz,165
Facebook,165
Familien,164
18,164
paar,164
Stuttgart,164
Strategie,164
Kann,164
Wann,164
Familie,163
Statt,163
hilft,163
sozialen,163
angesichts,162
CO2,162
Genau,162
Null,162
naechste,161
Um,161
dagegen,161
hin,161
haelt,161
US,161
Schulen,160
Digitalisierung,160
setzt,160
offen,160
Wuerde,160
Seite,159
Haushalt,159
dran,158
Unser,157
passiert,157
Ob,156
wichtige,156
Chance,155
starke,155
helfen,155
Armut,155
Dazu,155
hatten,155
Gibt,155
weit,154
Aufgabe,154
reicht,154
Ohne,154
Reform,154
waehrend,153
Worte,153
sorgen,153
zwar,153
Tage,153
Adler,153
drauf,152
HartzIV,152
Gedanken,151
werde,151
Oh,151
Putin,151
eher,151
Energiewende,150
Angst,150
Mut,150
Loesung,150
wichtiger,149
Gefahr,149
trotz,149
handeln,149
fuehren,149
Idee,149
Meinung,149
Haushaltsausschuss,149
grosser,148
ihrem,148
Fraktion,148
niemand,148
Merz,148
Niedersachsen,148
politisch,147
darum,147
deren,147
Situation,147
ueberhaupt,147
weder,147
Diesel,147
dies,147
erklaert,147
Ernaehrungswende,147
Gruesse,146
Fehler,145
Natur,145
Kloeckner,145
verloren,144
Vorschlaege,144
sprechen,144
allein,144
Abgeordnete,144
sofort,143
Opposition,143
Hat,143
Vielfalt,143
wollte,143
Zusammenarbeit,142
B,142
haetten,142
Bekaempfung,142
Tagen,142
Buerger,142
Grundsicherung,142
fuers,141
Signal,141
bedeutet,141
Grund,141
14,141
Team,140
Hand,140
Monaten,140
Maut,140
Verfassungsschutz,140
egal,140
Plenum,140
Stimme,139
europaeische,139
verstanden,139
Verbraucher,139
deshalb,138
Frieden,138
damals,138
weiterhin,138
Leider,138
Sorry,138
dir,137
gutes,137
2017,137
Engagement,137
40,137
laenger,137
Abgeordneten,137
Dobrindt,137
Skandal,137
Goettingen,137
Syrien,136
