UK,257
Team,256
Loesung,256
zwar,256
meinen,255
Als,255
bringen,254
6,254
Seite,254
Parlament,253
sei,253
eher,253
Pflege,252
Nach,252
Ohne,252
unserem,251
Entscheidung,251
ihm,251
warum,251
Vielen,250
Mehrheit,248
schuetzen,247
Masken,247
Einsatz,247
deshalb,246
Wirtschaft,245
wuensche,245
Frieden,245
Unternehmen,244
Koalition,244
vielleicht,244
wichtige,244
Ziel,242
schoen,242
hilft,242
Den,240
Vor,240
koennten,239
sprechen,239
you,239
Mut,238
bessere,238
Gut,238
Thanks,238
de,238
zurueck,237
finden,237
politische,237
Viele,236
Opfer,236
Hetze,236
Von,235
stellen,234
Minister,234
waeren,233
einmal,233
Faelle,233
nehmen,232
unsereSPD,232
Ergebnis,231
unterstuetzen,229
Lieber,229
Beitrag,229
Tests,229
sollen,229
are,229
genug,228
Wo,228
Kritik,227
Frau,227
bald,226
7,226
eben,226
haetten,225
Oder,224
grossen,224
kaempfen,223
guten,223
Mio,223
Schule,222
nochmal,222
liebe,222
Liebe,221
Wahlkreis,221
morgen,221
Bund,221
weit,220
Mal,220
wichtiger,218
B117,218
Risiko,218
Idee,217
Pflicht,217
eigenen,217
Studien,217
soziale,215
Mitglieder,215
Unser,215
Artikel,214
Bundesregierung,214
bringt,214
Angst,214
Vertrauen,214
pro,214
bisschen,213
Ort,213
leisten,211
fuehren,210
ueberall,209
Mehr,209
fehlt,208
gestern,208
laesst,208
Kollegen,208
EuropeUnited,208
Regeln,207
ganze,207
Zahl,207
gab,207
Alle,207
We,207
fertig,207
CO2,206
Tage,206
Digitalisierung,206
Deine,206
Ideen,206
my,206
Rolle,205
seinen,205
spaeter,205
Millionen,204
Habt,204
derzeit,204
bereit,203
staerken,203
US,203
politischen,203
Strategie,202
hoch,202
sofort,201
solche,201
werde,200
Fehler,200
12,199
weder,199
Aufgabe,199
Nazis,199
schaffen,199
Also,199
Diskussion,199
Familien,198
Tee,198
Themen,198
voellig,198
entscheiden,197
lesen,197
Mann,197
sehe,197
gegenueber,197
weltweit,197
meisten,197
Brexit,197
Facebook,197
sozialen,196
Vielleicht,196
Vorschlag,196
Mindestlohn,196
weg,196
verdient,196
Klimawandel,195
n,194
niemand,194
Sache,193
Herr,193
Kindern,192
glaube,192
Menschenrechte,192
zwei,192
darum,192
sieht,191
voll,190
ihnen,189
Immer,189
hatten,189
Zu,189
staerker,189
Antisemitismus,189
Grund,188
muesste,188
Meinungsfreiheit,188
Keine,187
erklaeren,187
Hilfe,187
gewesen,187
Gruenen,186
ersten,186
beschlossen,186
erste,186
Um,186
Geschichte,186
waehlen,186
Freue,186
los,185
Trotzdem,185
Kein,183
Aus,183
jemand,182
at,182
Steuern,182
Leider,182
klare,181
Nachricht,181
aendern,180
trotzdem,180
Zum,180
feinen,180
Chance,179
Staaten,179
Dabei,178
Tagen,178
schwer,178
spricht,178
ueberhaupt,178
Gefahr,178
Koalitionsvertrag,178
meeting,178
d,177
je,177
Gerechtigkeit,177
Kraft,176
recht,175
Habe,175
Bild,174
nutzen,173
Wirkung,173
starke,173
daher,173
Netz,172
offenbar,172
Konzept,172
paar,171
Laendern,171
Entwicklung,171
stellt,170
Wert,170
Tweet,170
Heimat,170
freuen,169
Werte,169
Spahn,168
Viel,168
erreicht,168
Rechtsstaatlichkeit,168
Tuerkei,168
welche,167
Maassen,167
digitalen,166
erreichen,166
noetig,166
Rente,166
weiterhin,165
Gerade,165
15,165
Rechte,165
Ihnen,165
reicht,163
guter,163
Polizei,163
Familie,162
Impfstoffe,162
Parteien,162
dies,162
Ihre,161
8,161
Natuerlich,161
Schueler,161
bedeutet,161
Gesundheit,160
bist,160
dringend,160
offen,160
hin,160
Beispiel,159
erhalten,159
laeuft,159
ging,159
scheint,159
The,159
Gedanken,158
Besuch,158
from,158
COVID19,158
D,157
Schritt,157
Grundlage,157
worden,157
Macht,157
Kann,157
Investitionen,156
Sonntag,156
besten,156
mE,156
Interesse,156
wirkt,155
bereits,155
it,155
NetzDG,155
80,154
halte,154
Variante,154
deren,153
Noch,153
tut,153
geworden,153
Stadt,153
Mensch,153
erklaert,152
ebenso,152
App,152
Bitte,152
waehrend,151
Glueck,151
Situation,150
grosser,150
Fraktion,150
Genau,150
Strukturen,150
70,150
Austausch,149
hohe,149
Jeder,149
findet,149
Medien,149
Probleme,149
Monaten,148
tragen,148
setzt,148
Klima,148
Gespraeche,147
gerecht,147
deutschen,147
Doch,147
einige,147
40,147
Grenzen,147
Politiker,147
anderes,147
Kultur,147
Seit,147
Kosten,147
moechte,147
Eure,146
vergessen,146
politisch,146
Thueringen,146
9,146
verloren,145
An,145
verstehen,145
etwa,145
gewaehlt,145
diskutieren,145
Fluechtlinge,145
allein,145
laengst,144
gemeinsame,144
It,144
deutsche,144
25,144
about,144
durchaus,143
Beim,143
DSGVo,143
ihrem,142
Gemeinsam,142
europaeische,142
Virus,142
Na,142
Zeichen,142
gelesen,141
fehlen,141
Mir,141
Ueber,141
digitale,140
gefragt,140
unterstuetzt,140
gutes,140
fuehrt,140
Russland,140
steigen,139
Infektion,139
denken,139
18,139
Germany,139
haelt,138
gt,138
sorgen,138
be,138
uebrigens,138
bezahlt,138
Vielfalt,138
Deutschen,138
Europas,138
Argument,137
konnte,137
junge,137
niemals,137
wirken,136
Art,136
hoffe,136
Abgeordnete,136
Patienten,136
beste,136
willkommen,136
alleine,135
kurz,135
echt,135
sterben,135
Zustimmung,134
rein,134
2021,134
Druck,134
Engagement,134
Bis,134
Vorschlaege,133
Schon,133
Herbst,133
ziemlich,133
Bedeutung,133
gleichzeitig,133
frueh,133
0,133
neu,133
halt,133
Syrien,133
europaeischen,133
Punkt,133
Dialog,132
Impfungen,132
Waehler,132
Abstand,132
Maenner,132
erwarten,132
China,132
la,132
by,132
War,131
zumindest,131
Wahlkampf,131
o,131
ehrlich,131
r,131
gezeigt,131
Thread,131
Abgeordneten,131
Inhalte,131
European,131
Infrastruktur,130
raus,130
laenger,130
wenige,130
Mitte,130
LGBTI,130
handeln,129
euch,129
Ganz,129
trotz,129
m,129
bekaempfen,129
more,129
unseres,128
hoeren,128
gespannt,128
feiern,128
eigene,128
liegen,128
rights,128
beginnt,127
Rahmen,127
wollte,127
lernen,127
Stimmt,127
Strasse,127
jedenfalls,127
Lasst,127
fordert,127
gelten,126
Geburtstag,126
60,126
Wissenschaft,126
ernst,126
ganzen,126
Nachrichten,126
Maske,126
glauben,126
Verhandlungen,126
Israel,125
grossartige,125
Test,125
verstanden,125
erzte,125
Internet,125
trifft,125
Partner,124
Gruesse,124
Bayern,124
verlieren,124
insbesondere,124
Umgang,124
verteidigen,124
Stimme,123
Spass,123
Tod,123
System,123
internationale,123
Frankreich,123
we,123
Umsetzung,122
frei,122
hoehere,122
Folgen,122
Anfang,122
beiden,122
verstehe,122
habt,122
notwendig,122
tatsaechlich,122
Mrd,122
Ob,122
forward,122
Kontakte,121
allerdings,121
meinst,121
gehoeren,121
jedem,121
Monate,121
Weihnachten,121
Wuerde,121
support,121
ontheRoth,121
dran,120
verhindert,120
anderer,120
Sinn,120
Quarantaene,120
Unterschied,120
einzige,120
seid,119
passiert,119
Good,119
Deswegen,118
Wochenende,118
warten,118
Klar,118
that,118
gestellt,118
Praesident,118
Rat,118
keiner,117
erneut,117
wichtigen,117
zahlen,117
Wandel,117
Hat,117
hart,117
egal,117
Sonst,117
treffen,117
Signal,117
drei,117
E,117
Deutsche,117
Sanktionen,117
Dein,116
Endlich,116
B,116
kennen,116
Herzen,116
new,116
Hab,115
live,115
kannst,115
Hand,115
R,115
folgen,115
Chancen,115
14,115
Opposition,114
hinter,114
fordern,114
offene,114
gegeben,114
Kommunen,114
Sozialdemokratie,114
Preis,113
Gesetze,113
Inzidenz,113
vorbei,113
eltere,113
have,113
Blick,113
Dieser,113
Nationalismus,113
Personal,112
gesund,112
Angehoerigen,112
as,112
mag,111
gebracht,111
Einladung,111
kenne,111
Stimmen,111
Ergebnisse,111
tolle,110
damals,110
Loehne,110
Umwelt,110
Verfahren,110
via,110
oeffentlich,110
stimme,110
KI,110
gern,110
Denn,109
schwere,109
frueher,109
getan,109
Kontrolle,109
Alter,109
starkes,109
Geht,109
Argumente,109
versucht,109
Selbst,109
Infizierten,108
konkret,108
retten,108
richtige,108
schreiben,108
gesehen,108
Sozis,108
sozial,107
bezahlen,107
nimmt,107
Ne,107
t,107
steigt,107
e,107
law,107
ok,106
seinem,106
spaet,106
not,106
funktioniert,106
Freunde,106
Platz,106
great,106
massiv,105
einsetzen,105
Richtung,105
Buergermeister,105
Mutationen,105
neuer,105
Menge,105
2019,105
gekommen,104
Niemand,104
Interessen,104
Foerderung,104
Dinge,103
Bahn,103
Vergleich,103
Mittel,103
entwickeln,103
Treffen,103
Wort,103
entschieden,103
Rechtsstaat,103
denke,103
cooperation,103
us,103
Haus,102
schneller,102
Anteil,102
Realitaet,102
2020,102
vorher,102
ca,102
21,102
betroffen,102
kam,102
Haelfte,102
mache,102
dear,102
gerechte,101
fuers,101
danke,101
verpflichtet,101
geschrieben,101
jungen,101
solchen,101
90,101
Raum,101
sage,101
bekommt,101
klarer,101
Bruessel,101
kleinen,100
schweren,100
dennoch,100
Fakten,100
diskutiert,100
Position,100
Coronavirus,100
gleiche,100
Terror,99
75,99
Deiner,99
Zivilgesellschaft,99
Lindner,99
Kommentare,99
Aussenminister,99
Hessen,99
Nordhessen,99
spielen,98
Kollege,98
Leuten,98
11,98
direkt,98
kleine,98
Dieses,98
z,98
Antrag,98
Forderung,98
Gegenteil,98
Vorbild,98
Sorry,97
entwickelt,97
gearbeitet,97
Vermoegen,97
Begriff,97
vertreten,97
Kind,97
Hause,97
Hoffnung,97
T,97
Sachen,97
UN,97
Demokraten,97
weshalb,97
BionTech,97
Zur,96
Spitze,96
genauso,96
Amt,96
folgt,96
Hast,96
Not,96
Stunden,96
this,96
wunderbaren,96
Sicht,96
Migration,96
Roma,96
friends,96
Abstimmung,95
schuetzt,95
Video,95
bestimmt,95
getroffen,95
today,95
Armut,95
Koeln,95
Spiel,95
Verfassung,95
schafft,95
Plenum,95
f,95
Unsinn,95
l,95
geimpft,94
HartzIV,94
Plattformen,94
Krieg,94
Erst,94
schoenen,94
Juden,94
traegt,94
letzte,94
dankbar,94
kennt,94
Darum,94
strong,93
ueberzeugt,93
Sommer,93
Jede,93
Generation,93
komplett,93
Mitglied,93
Infos,93
nennen,93
Markt,93
Welche,93
droht,93
muessten,93
erhoehen,93
i,93
ziehen,92
froh,92
vermeiden,92
Hanau,92
leicht,92
daraus,92
extrem,92
Finanzierung,92
